time,open,high,low,close,tick_volume,spread,real_volume
2023-12-01 00:00:00,1.91086,1.91221,1.91017,1.91121,3101,35,0
2023-12-01 01:00:00,1.9110399999999998,1.91194,1.91074,1.9117899999999999,1185,16,0
2023-12-01 02:00:00,1.91178,1.91193,1.91055,1.9114200000000001,2569,12,0
2023-12-01 03:00:00,1.9114,1.91147,1.9090500000000001,1.90926,4014,10,0
2023-12-01 04:00:00,1.90926,1.91181,1.90888,1.91178,2959,11,0
2023-12-01 05:00:00,1.91178,1.9141,1.9116900000000001,1.91302,3558,11,0
2023-12-01 06:00:00,1.91302,1.91354,1.91124,1.9119899999999999,2185,8,0
2023-12-01 07:00:00,1.9119899999999999,1.9134600000000002,1.91162,1.91202,3840,12,0
2023-12-01 08:00:00,1.912,1.91387,1.91147,1.91374,4081,11,0
2023-12-01 09:00:00,1.91367,1.91526,1.91241,1.91304,4117,9,0
2023-12-01 10:00:00,1.9130500000000001,1.91345,1.91094,1.9111799999999999,5709,7,0
2023-12-01 11:00:00,1.91113,1.91137,1.90941,1.91032,4826,7,0
2023-12-01 12:00:00,1.9102700000000001,1.91089,1.9094600000000002,1.9105400000000001,4417,10,0
2023-12-01 13:00:00,1.9105400000000001,1.9124400000000001,1.9102700000000001,1.91083,4642,10,0
2023-12-01 14:00:00,1.91083,1.91229,1.91073,1.91187,4528,8,0
2023-12-01 15:00:00,1.91184,1.91208,1.90994,1.9102700000000001,7030,7,0
2023-12-01 16:00:00,1.9102700000000001,1.91046,1.90617,1.9066,7148,7,0
2023-12-01 17:00:00,1.9066999999999998,1.9066999999999998,1.90218,1.90314,10972,8,0
2023-12-01 18:00:00,1.90314,1.90496,1.9019,1.9040599999999999,10654,7,0
2023-12-01 19:00:00,1.9040599999999999,1.90459,1.90235,1.9027699999999999,5066,8,0
2023-12-01 20:00:00,1.9027699999999999,1.90628,1.9022299999999999,1.90556,5125,9,0
2023-12-01 21:00:00,1.90558,1.90571,1.90354,1.9037,3996,13,0
2023-12-01 22:00:00,1.9037600000000001,1.9043700000000001,1.90298,1.90434,2680,7,0
2023-12-01 23:00:00,1.90427,1.90473,1.90371,1.90393,1786,16,0
2023-12-04 00:00:00,1.90366,1.90488,1.9014,1.90468,1863,144,0
2023-12-04 01:00:00,1.90468,1.90468,1.90077,1.90198,3124,14,0
2023-12-04 02:00:00,1.90198,1.90237,1.8969399999999998,1.89799,3901,11,0
2023-12-04 03:00:00,1.89799,1.89935,1.89734,1.89867,4301,13,0
2023-12-04 04:00:00,1.89867,1.90082,1.89798,1.9007399999999999,2830,8,0
2023-12-04 05:00:00,1.90075,1.9045999999999998,1.90014,1.90442,2920,11,0
2023-12-04 06:00:00,1.9043999999999999,1.90509,1.90339,1.9039000000000001,2900,7,0
2023-12-04 07:00:00,1.9039000000000001,1.90477,1.9036499999999998,1.90429,2607,10,0
2023-12-04 08:00:00,1.90425,1.9062999999999999,1.90332,1.90615,2776,11,0
2023-12-04 09:00:00,1.90617,1.9077600000000001,1.90529,1.90733,4982,10,0
2023-12-04 10:00:00,1.90728,1.9091200000000002,1.90588,1.90636,6653,7,0
2023-12-04 11:00:00,1.90636,1.9073099999999998,1.9045,1.90515,6063,7,0
2023-12-04 12:00:00,1.90515,1.90545,1.90377,1.90407,5578,7,0
2023-12-04 13:00:00,1.90407,1.90703,1.9039700000000002,1.90667,5760,7,0
2023-12-04 14:00:00,1.90667,1.90705,1.90497,1.90506,5542,7,0
2023-12-04 15:00:00,1.90509,1.90659,1.90428,1.90454,7824,7,0
2023-12-04 16:00:00,1.90448,1.9051,1.90253,1.9042,9772,7,0
2023-12-04 17:00:00,1.90427,1.9071500000000001,1.9029,1.90598,11393,7,0
2023-12-04 18:00:00,1.90602,1.9089,1.90565,1.90809,6876,8,0
2023-12-04 19:00:00,1.90809,1.90809,1.90613,1.90646,4908,7,0
2023-12-04 20:00:00,1.9064299999999998,1.9089800000000001,1.90626,1.90828,4332,7,0
2023-12-04 21:00:00,1.90828,1.90875,1.90734,1.90743,3203,7,0
2023-12-04 22:00:00,1.90741,1.90868,1.90733,1.90865,3494,9,0
2023-12-04 23:00:00,1.90865,1.90879,1.9080300000000001,1.9082,1426,8,0
2023-12-05 00:00:00,1.90798,1.9087,1.9063400000000001,1.9074900000000001,2076,21,0
2023-12-05 01:00:00,1.9075,1.91031,1.9072200000000001,1.9090799999999999,2233,15,0
2023-12-05 02:00:00,1.9090799999999999,1.9106,1.90886,1.9102999999999999,4101,14,0
2023-12-05 03:00:00,1.9102999999999999,1.9117199999999999,1.9097,1.91109,6495,8,0
2023-12-05 04:00:00,1.91112,1.91439,1.9107699999999999,1.91412,4850,11,0
2023-12-05 05:00:00,1.91412,1.92185,1.9119000000000002,1.92115,4812,8,0
2023-12-05 06:00:00,1.92122,1.92181,1.91943,1.9199899999999999,3684,10,0
2023-12-05 07:00:00,1.9199899999999999,1.9207,1.91933,1.9197899999999999,2920,11,0
2023-12-05 08:00:00,1.9197899999999999,1.9207800000000002,1.91889,1.91919,3986,11,0
2023-12-05 09:00:00,1.91919,1.92025,1.91697,1.9186,5968,10,0
2023-12-05 10:00:00,1.9186100000000001,1.9201899999999998,1.91731,1.9199000000000002,6846,8,0
2023-12-05 11:00:00,1.9199000000000002,1.92109,1.9182700000000001,1.92056,6625,9,0
2023-12-05 12:00:00,1.92056,1.92218,1.92024,1.92135,5299,10,0
2023-12-05 13:00:00,1.92135,1.9258199999999999,1.92109,1.92366,5058,7,0
2023-12-05 14:00:00,1.9236900000000001,1.92519,1.9232,1.92327,5736,7,0
2023-12-05 15:00:00,1.92337,1.92651,1.92286,1.92631,8770,10,0
2023-12-05 16:00:00,1.9263400000000002,1.92639,1.92326,1.92439,9381,8,0
2023-12-05 17:00:00,1.92449,1.9258199999999999,1.92092,1.92171,12455,7,0
2023-12-05 18:00:00,1.9217300000000002,1.92285,1.92123,1.92195,8598,7,0
2023-12-05 19:00:00,1.92195,1.92195,1.92007,1.9205999999999999,6215,8,0
2023-12-05 20:00:00,1.9205999999999999,1.92083,1.91891,1.9202599999999999,4438,7,0
2023-12-05 21:00:00,1.9202599999999999,1.9207999999999998,1.9195,1.9206400000000001,3998,9,0
2023-12-05 22:00:00,1.92065,1.92187,1.91997,1.92171,3964,10,0
2023-12-05 23:00:00,1.9216600000000001,1.9226100000000002,1.92157,1.92206,1505,8,0
2023-12-06 00:00:00,1.92251,1.92252,1.91937,1.92092,2232,26,0
2023-12-06 01:00:00,1.92092,1.92226,1.92082,1.92129,912,7,0
2023-12-06 02:00:00,1.92129,1.92134,1.91636,1.91686,4040,10,0
2023-12-06 03:00:00,1.91686,1.9171200000000002,1.91302,1.91302,4907,9,0
2023-12-06 04:00:00,1.9130099999999999,1.91398,1.9127100000000001,1.9133900000000001,4248,13,0
2023-12-06 05:00:00,1.9133900000000001,1.9137499999999998,1.91207,1.91229,3502,12,0
2023-12-06 06:00:00,1.91229,1.91537,1.91143,1.91534,2798,11,0
2023-12-06 07:00:00,1.91534,1.91658,1.9136,1.91401,3838,11,0
2023-12-06 08:00:00,1.9140000000000001,1.91472,1.9129,1.91293,3201,13,0
2023-12-06 09:00:00,1.9129399999999999,1.91345,1.91151,1.9123999999999999,5676,10,0
2023-12-06 10:00:00,1.91236,1.91471,1.912,1.91463,6652,7,0
2023-12-06 11:00:00,1.91464,1.9174799999999999,1.91442,1.91665,6298,7,0
2023-12-06 12:00:00,1.91665,1.91804,1.91614,1.91677,5845,8,0
2023-12-06 13:00:00,1.91676,1.91791,1.9144999999999999,1.91464,4437,8,0
2023-12-06 14:00:00,1.91464,1.91561,1.91391,1.91478,3744,7,0
2023-12-06 15:00:00,1.91478,1.91554,1.9127100000000001,1.91283,8050,7,0
2023-12-06 16:00:00,1.91282,1.91412,1.91146,1.91259,8588,7,0
2023-12-06 17:00:00,1.91258,1.91394,1.9115600000000001,1.91376,8205,7,0
2023-12-06 18:00:00,1.91376,1.91676,1.91336,1.91649,6552,8,0
2023-12-06 19:00:00,1.91649,1.91826,1.91638,1.9174799999999999,5370,7,0
2023-12-06 20:00:00,1.91747,1.91768,1.91532,1.9156300000000002,3577,7,0
2023-12-06 21:00:00,1.9156300000000002,1.91711,1.9152200000000001,1.9165299999999998,3479,8,0
2023-12-06 22:00:00,1.9165299999999998,1.9172799999999999,1.9163700000000001,1.91672,2861,13,0
2023-12-06 23:00:00,1.91673,1.91795,1.91663,1.91781,1245,7,0
2023-12-07 00:00:00,1.91697,1.9178,1.91623,1.91761,2662,29,0
2023-12-07 01:00:00,1.9175499999999999,1.91808,1.9166699999999999,1.9167399999999999,988,10,0
2023-12-07 02:00:00,1.91677,1.91717,1.9152,1.91661,3623,12,0
2023-12-07 03:00:00,1.91661,1.9184299999999999,1.91562,1.91719,4034,12,0
2023-12-07 04:00:00,1.91719,1.92146,1.91665,1.9211200000000002,4694,12,0
2023-12-07 05:00:00,1.9211,1.92286,1.92054,1.9221599999999999,4388,7,0
2023-12-07 06:00:00,1.9221599999999999,1.92262,1.92079,1.92214,2609,10,0
2023-12-07 07:00:00,1.92214,1.92217,1.9198,1.9204400000000001,5401,11,0
2023-12-07 08:00:00,1.92042,1.92074,1.9171399999999998,1.91828,3652,11,0
2023-12-07 09:00:00,1.91815,1.91815,1.91507,1.91763,5716,9,0
2023-12-07 10:00:00,1.91763,1.91792,1.9159899999999999,1.91683,6305,11,0
2023-12-07 11:00:00,1.9168500000000002,1.917,1.91509,1.91525,5648,8,0
2023-12-07 12:00:00,1.91527,1.9171,1.91471,1.9169800000000001,5651,8,0
2023-12-07 13:00:00,1.91697,1.91757,1.9143599999999998,1.9146100000000001,4705,8,0
2023-12-07 14:00:00,1.9146,1.91703,1.91302,1.9134799999999998,4907,10,0
2023-12-07 15:00:00,1.91349,1.91438,1.9102999999999999,1.9113099999999998,8447,9,0
2023-12-07 16:00:00,1.91126,1.91177,1.9091200000000002,1.91022,8816,7,0
2023-12-07 17:00:00,1.91017,1.9111099999999999,1.90724,1.90784,9126,7,0
2023-12-07 18:00:00,1.90785,1.90794,1.9056600000000001,1.9058000000000002,7628,7,0
2023-12-07 19:00:00,1.90581,1.90811,1.90472,1.9069,7272,7,0
2023-12-07 20:00:00,1.90693,1.9072900000000002,1.9051200000000001,1.90712,5413,8,0
2023-12-07 21:00:00,1.9071099999999999,1.90774,1.90628,1.90666,4178,7,0
2023-12-07 22:00:00,1.90665,1.90708,1.90591,1.90636,3330,7,0
2023-12-07 23:00:00,1.9063400000000001,1.9071,1.90598,1.90707,1823,7,0
2023-12-08 00:00:00,1.90653,1.90899,1.90583,1.90793,1819,61,0
2023-12-08 01:00:00,1.9078300000000001,1.90929,1.9072200000000001,1.9087800000000001,1383,13,0
2023-12-08 02:00:00,1.90883,1.90883,1.90636,1.90721,5694,9,0
2023-12-08 03:00:00,1.90721,1.9082,1.90565,1.90606,5874,14,0
2023-12-08 04:00:00,1.90606,1.90673,1.90443,1.90599,4604,8,0
2023-12-08 05:00:00,1.9060000000000001,1.90659,1.9043999999999999,1.9045299999999998,3427,13,0
2023-12-08 06:00:00,1.9045299999999998,1.9048500000000002,1.90215,1.9022999999999999,3363,11,0
2023-12-08 07:00:00,1.90228,1.90371,1.9019599999999999,1.90328,4136,13,0
2023-12-08 08:00:00,1.90328,1.90362,1.90225,1.9026999999999998,4480,7,0
2023-12-08 09:00:00,1.90278,1.90402,1.9004400000000001,1.90095,6461,7,0
2023-12-08 10:00:00,1.90095,1.90309,1.9003,1.90233,7076,8,0
2023-12-08 11:00:00,1.90235,1.90266,1.90028,1.90056,6300,7,0
2023-12-08 12:00:00,1.90056,1.9041299999999999,1.90011,1.90398,4679,7,0
2023-12-08 13:00:00,1.90395,1.90525,1.90299,1.90432,4602,7,0
2023-12-08 14:00:00,1.90431,1.90529,1.90301,1.90526,5991,7,0
2023-12-08 15:00:00,1.90526,1.90576,1.90118,1.9045299999999998,11127,7,0
2023-12-08 16:00:00,1.9045299999999998,1.9064999999999999,1.90269,1.9034499999999999,13098,7,0
2023-12-08 17:00:00,1.90151,1.90608,1.90151,1.9047399999999999,11333,8,0
2023-12-08 18:00:00,1.9047399999999999,1.90895,1.9045800000000002,1.90883,7139,7,0
2023-12-08 19:00:00,1.90881,1.90961,1.90766,1.90777,5606,9,0
2023-12-08 20:00:00,1.90777,1.90841,1.90692,1.90793,3914,7,0
2023-12-08 21:00:00,1.90793,1.90811,1.90701,1.9072,2225,9,0
2023-12-08 22:00:00,1.90723,1.90746,1.90615,1.9074499999999999,2650,9,0
2023-12-08 23:00:00,1.9074200000000001,1.90788,1.90651,1.90759,2242,7,0
2023-12-11 00:00:00,1.90685,1.90819,1.90455,1.90771,1665,155,0
2023-12-11 01:00:00,1.90743,1.90791,1.9061,1.90789,1799,15,0
2023-12-11 02:00:00,1.90789,1.9099,1.90767,1.9098199999999999,2381,7,0
2023-12-11 03:00:00,1.9097499999999998,1.91419,1.90945,1.9133,4697,9,0
2023-12-11 04:00:00,1.9133200000000001,1.91356,1.91128,1.9115600000000001,3211,9,0
2023-12-11 05:00:00,1.9115600000000001,1.91256,1.91119,1.91148,1668,8,0
2023-12-11 06:00:00,1.91148,1.9133,1.91117,1.9127800000000001,1305,11,0
2023-12-11 07:00:00,1.9127800000000001,1.91288,1.91181,1.91193,1677,7,0
2023-12-11 08:00:00,1.9119899999999999,1.9120599999999999,1.90991,1.91128,2866,11,0
2023-12-11 09:00:00,1.91128,1.91333,1.91063,1.91307,5593,7,0
2023-12-11 10:00:00,1.91307,1.9152,1.91256,1.91501,6032,7,0
2023-12-11 11:00:00,1.915,1.9153,1.9139599999999999,1.9144,5972,7,0
2023-12-11 12:00:00,1.91441,1.91699,1.9138,1.9168500000000002,4759,8,0
2023-12-11 13:00:00,1.91686,1.91842,1.91649,1.91776,4590,7,0
2023-12-11 14:00:00,1.91779,1.9186100000000001,1.91676,1.91778,4872,7,0
2023-12-11 15:00:00,1.91779,1.91878,1.91586,1.91718,6082,8,0
2023-12-11 16:00:00,1.91719,1.91719,1.9137300000000002,1.91578,7806,7,0
2023-12-11 17:00:00,1.9158,1.91596,1.9117,1.9119899999999999,7680,7,0
2023-12-11 18:00:00,1.91197,1.91299,1.9116499999999998,1.9121700000000001,6887,8,0
2023-12-11 19:00:00,1.9121700000000001,1.91399,1.91215,1.9123999999999999,5241,7,0
2023-12-11 20:00:00,1.91239,1.9127,1.91117,1.9117600000000001,5906,7,0
2023-12-11 21:00:00,1.9117600000000001,1.91291,1.91147,1.91204,4705,9,0
2023-12-11 22:00:00,1.91202,1.91243,1.91166,1.91194,3417,10,0
2023-12-11 23:00:00,1.91194,1.91209,1.91098,1.91144,1489,9,0
2023-12-12 00:00:00,1.9116900000000001,1.9123,1.91064,1.91195,2079,24,0
2023-12-12 01:00:00,1.91191,1.91231,1.91136,1.91216,953,17,0
2023-12-12 02:00:00,1.91216,1.9136199999999999,1.91039,1.9118300000000001,3434,8,0
2023-12-12 03:00:00,1.9118300000000001,1.91189,1.9095900000000001,1.91062,3952,12,0
2023-12-12 04:00:00,1.91062,1.9108399999999999,1.90911,1.90961,3727,11,0
2023-12-12 05:00:00,1.90963,1.9100000000000001,1.90766,1.90852,3275,9,0
2023-12-12 06:00:00,1.90852,1.9085800000000002,1.90732,1.908,2147,10,0
2023-12-12 07:00:00,1.908,1.90818,1.9060899999999998,1.90635,3088,13,0
2023-12-12 08:00:00,1.90632,1.90922,1.90624,1.90723,2282,9,0
2023-12-12 09:00:00,1.9075199999999999,1.90786,1.9049800000000001,1.9053200000000001,5139,7,0
2023-12-12 10:00:00,1.9053200000000001,1.90754,1.90488,1.90592,5295,7,0
2023-12-12 11:00:00,1.90598,1.9065699999999999,1.90469,1.9060899999999998,4257,7,0
2023-12-12 12:00:00,1.9060700000000002,1.90855,1.9057300000000001,1.90825,3389,10,0
2023-12-12 13:00:00,1.90825,1.90838,1.90638,1.90767,3620,7,0
2023-12-12 14:00:00,1.9076300000000002,1.90877,1.90689,1.90786,4170,7,0
2023-12-12 15:00:00,1.90784,1.91391,1.9070200000000002,1.91216,10771,7,0
2023-12-12 16:00:00,1.91214,1.91372,1.91083,1.91261,11488,7,0
2023-12-12 17:00:00,1.91266,1.9161000000000001,1.9124400000000001,1.91469,8963,7,0
2023-12-12 18:00:00,1.91463,1.91517,1.91211,1.91311,6348,7,0
2023-12-12 19:00:00,1.91311,1.91588,1.91306,1.9152200000000001,5715,7,0
2023-12-12 20:00:00,1.91521,1.9165999999999999,1.91439,1.91575,5721,7,0
2023-12-12 21:00:00,1.9157899999999999,1.9167800000000002,1.91557,1.91635,3534,7,0
2023-12-12 22:00:00,1.9163700000000001,1.9163700000000001,1.9156300000000002,1.91612,3733,10,0
2023-12-12 23:00:00,1.91616,1.91625,1.91526,1.91546,1643,7,0
2023-12-13 00:00:00,1.9142700000000001,1.91632,1.91146,1.91575,2840,28,0
2023-12-13 01:00:00,1.91575,1.91589,1.91448,1.91452,1384,13,0
2023-12-13 02:00:00,1.91452,1.91456,1.91311,1.91412,2783,10,0
2023-12-13 03:00:00,1.91412,1.91506,1.9127100000000001,1.91315,2785,12,0
2023-12-13 04:00:00,1.91315,1.9154200000000001,1.91306,1.91534,3300,12,0
2023-12-13 05:00:00,1.91534,1.9162,1.91479,1.91546,3261,7,0
2023-12-13 06:00:00,1.9154900000000001,1.9161899999999998,1.9144700000000001,1.91452,2298,12,0
2023-12-13 07:00:00,1.91452,1.91543,1.91367,1.9148,2954,8,0
2023-12-13 08:00:00,1.9148100000000001,1.9174,1.9142000000000001,1.9172,4036,8,0
2023-12-13 09:00:00,1.9172,1.9172099999999999,1.9104100000000002,1.91078,5091,7,0
2023-12-13 10:00:00,1.9108399999999999,1.91299,1.9103400000000001,1.91159,6250,7,0
2023-12-13 11:00:00,1.9115600000000001,1.91257,1.90945,1.91086,4732,7,0
2023-12-13 12:00:00,1.9109699999999998,1.91155,1.9085800000000002,1.90929,4863,7,0
2023-12-13 13:00:00,1.90929,1.9113,1.90918,1.91066,3518,9,0
2023-12-13 14:00:00,1.91062,1.9106999999999998,1.90836,1.9095900000000001,4098,7,0
2023-12-13 15:00:00,1.9095900000000001,1.9118,1.90696,1.90697,7185,7,0
2023-12-13 16:00:00,1.90697,1.90699,1.9036300000000002,1.90388,8207,7,0
2023-12-13 17:00:00,1.9038599999999999,1.9051,1.9024,1.90252,7114,7,0
2023-12-13 18:00:00,1.90252,1.90448,1.9019,1.9030200000000002,5422,7,0
2023-12-13 19:00:00,1.903,1.90432,1.90165,1.90191,3546,7,0
2023-12-13 20:00:00,1.90191,1.9048699999999998,1.90181,1.9033,3532,7,0
2023-12-13 21:00:00,1.9032900000000001,1.9032900000000001,1.89287,1.89433,14476,7,0
2023-12-13 22:00:00,1.89426,1.8962599999999998,1.89279,1.89302,10307,7,0
2023-12-13 23:00:00,1.89302,1.89383,1.8912200000000001,1.89379,3827,7,0
2023-12-14 00:00:00,1.89363,1.89593,1.89208,1.89519,2628,23,0
2023-12-14 01:00:00,1.8951099999999999,1.8952,1.89225,1.8933900000000001,2182,10,0
2023-12-14 02:00:00,1.89327,1.89419,1.88578,1.88717,5136,10,0
2023-12-14 03:00:00,1.88717,1.88764,1.88405,1.8851499999999999,6403,9,0
2023-12-14 04:00:00,1.88517,1.8860999999999999,1.88205,1.88269,5920,7,0
2023-12-14 05:00:00,1.88273,1.88388,1.88011,1.8831799999999999,4648,7,0
2023-12-14 06:00:00,1.8831799999999999,1.884,1.88158,1.88256,3939,12,0
2023-12-14 07:00:00,1.88256,1.88338,1.8808799999999999,1.8809,4996,10,0
2023-12-14 08:00:00,1.8809,1.88265,1.87939,1.88084,4291,8,0
2023-12-14 09:00:00,1.88084,1.88384,1.8804400000000001,1.8807399999999999,7701,7,0
2023-12-14 10:00:00,1.88073,1.88832,1.8798,1.88825,7746,7,0
2023-12-14 11:00:00,1.8882400000000001,1.88963,1.88635,1.88768,7368,8,0
2023-12-14 12:00:00,1.88769,1.8898700000000002,1.88477,1.8867,6003,9,0
2023-12-14 13:00:00,1.8867,1.88803,1.88561,1.88624,5041,7,0
2023-12-14 14:00:00,1.8864999999999998,1.89526,1.88608,1.89465,8238,7,0
2023-12-14 15:00:00,1.89466,1.8986800000000001,1.8934600000000001,1.89786,11601,7,0
2023-12-14 16:00:00,1.8978199999999998,1.8999000000000001,1.89526,1.89819,10956,7,0
2023-12-14 17:00:00,1.89822,1.90482,1.8972,1.90445,10124,7,0
2023-12-14 18:00:00,1.90446,1.90469,1.90181,1.9018199999999998,7642,7,0
2023-12-14 19:00:00,1.90183,1.90491,1.90082,1.9045999999999998,5371,8,0
2023-12-14 20:00:00,1.90461,1.9060000000000001,1.90411,1.90507,5283,9,0
2023-12-14 21:00:00,1.90507,1.90531,1.9033600000000002,1.90476,3302,11,0
2023-12-14 22:00:00,1.9047399999999999,1.90614,1.9044400000000001,1.90597,3209,9,0
2023-12-14 23:00:00,1.90603,1.90633,1.90526,1.90544,1928,9,0
2023-12-15 00:00:00,1.90544,1.9063400000000001,1.90404,1.9052799999999999,2445,44,0
2023-12-15 01:00:00,1.9052799999999999,1.90676,1.9050500000000001,1.90554,2139,7,0
2023-12-15 02:00:00,1.90554,1.90554,1.90337,1.90348,2314,14,0
2023-12-15 03:00:00,1.90348,1.90495,1.9024100000000002,1.90429,4891,9,0
2023-12-15 04:00:00,1.90429,1.9047100000000001,1.89966,1.9003100000000002,6135,8,0
2023-12-15 05:00:00,1.90029,1.90157,1.9002400000000002,1.9004400000000001,2433,7,0
2023-12-15 06:00:00,1.9004400000000001,1.90136,1.89947,1.9006699999999999,3171,7,0
2023-12-15 07:00:00,1.9006699999999999,1.90515,1.90062,1.90503,3403,11,0
2023-12-15 08:00:00,1.90504,1.9053900000000001,1.90391,1.90503,4484,7,0
2023-12-15 09:00:00,1.90503,1.90534,1.9020899999999998,1.9026999999999998,6456,8,0
2023-12-15 10:00:00,1.9026999999999998,1.9029,1.89711,1.89818,7742,7,0
2023-12-15 11:00:00,1.89818,1.90068,1.89632,1.90052,5972,7,0
2023-12-15 12:00:00,1.90052,1.90309,1.9003700000000001,1.9019599999999999,4488,7,0
2023-12-15 13:00:00,1.9019599999999999,1.90258,1.89916,1.90122,5043,7,0
2023-12-15 14:00:00,1.9012,1.90136,1.8982700000000001,1.90063,5213,7,0
2023-12-15 15:00:00,1.90063,1.90612,1.89923,1.90518,9417,7,0
2023-12-15 16:00:00,1.90517,1.90576,1.89881,1.89924,11025,7,0
2023-12-15 17:00:00,1.89912,1.89937,1.88897,1.8895300000000002,9348,7,0
2023-12-15 18:00:00,1.88948,1.89284,1.88767,1.89268,7561,7,0
2023-12-15 19:00:00,1.8927,1.89463,1.89177,1.89348,4165,7,0
2023-12-15 20:00:00,1.89354,1.8940000000000001,1.89198,1.8926500000000002,4095,10,0
2023-12-15 21:00:00,1.8926500000000002,1.89418,1.89174,1.89209,3273,7,0
2023-12-15 22:00:00,1.89215,1.89229,1.8897300000000001,1.89076,3121,9,0
2023-12-15 23:00:00,1.89074,1.89169,1.8902299999999999,1.891,2493,14,0
2023-12-18 00:00:00,1.89106,1.89239,1.88886,1.89105,1567,168,0
2023-12-18 01:00:00,1.89115,1.8924400000000001,1.89002,1.8915199999999999,1194,12,0
